word,example_jp,example_ko,source
要望,この問題を理解するには、要望という観点から考えることが重要だ。,이 문제를 이해하려면 요망이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
要請,この問題を理解するには、要請という観点から考えることが重要だ。,이 문제를 이해하려면 요청이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
要領,この問題を理解するには、要領という観点から考えることが重要だ。,이 문제를 이해하려면 요령이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
覆す,状況によっては、早めに覆す判断も必要になる。,상황에 따라서는 일찍 뒤집다 판단도 필요해진다.,generated_n1_auto_complete_20260601
覆面,この問題を理解するには、覆面という観点から考えることが重要だ。,이 문제를 이해하려면 복면이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
見かける,状況によっては、早めに見かける判断も必要になる。,상황에 따라서는 일찍 눈에 띄다 보게 되다 판단도 필요해진다.,generated_n1_auto_complete_20260601
見合わせる,状況によっては、早めに見合わせる判断も必要になる。,상황에 따라서는 일찍 보류하다 서로 마주 보다 판단도 필요해진다.,generated_n1_auto_complete_20260601
見地,この問題を理解するには、見地という観点から考えることが重要だ。,이 문제를 이해하려면 견지이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
見失う,状況によっては、早めに見失う判断も必要になる。,상황에 따라서는 일찍 놓치다 잃어버리다 판단도 필요해진다.,generated_n1_auto_complete_20260601
見当たる,状況によっては、早めに見当たる判断も必要になる。,상황에 따라서는 일찍 발견되다 눈에 띄다 판단도 필요해진다.,generated_n1_auto_complete_20260601
見慣れる,状況によっては、早めに見慣れる判断も必要になる。,상황에 따라서는 일찍 눈에 익다 판단도 필요해진다.,generated_n1_auto_complete_20260601
見渡す,状況によっては、早めに見渡す判断も必要になる。,상황에 따라서는 일찍 멀리 바라보다 판단도 필요해진다.,generated_n1_auto_complete_20260601
見直す,状況によっては、早めに見直す判断も必要になる。,상황에 따라서는 일찍 다시 보다 재검토하다 판단도 필요해진다.,generated_n1_auto_complete_20260601
見習う,状況によっては、早めに見習う判断も必要になる。,상황에 따라서는 일찍 본받다 배우다 판단도 필요해진다.,generated_n1_auto_complete_20260601
見落とす,状況によっては、早めに見落とす判断も必要になる。,상황에 따라서는 일찍 못 보고 지나치다 판단도 필요해진다.,generated_n1_auto_complete_20260601
見込み,この問題を理解するには、見込みという観点から考えることが重要だ。,이 문제를 이해하려면 가망이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
見送る,状況によっては、早めに見送る判断も必要になる。,상황에 따라서는 일찍 배웅하다 보류하다 판단도 필요해진다.,generated_n1_auto_complete_20260601
見逃す,状況によっては、早めに見逃す判断も必要になる。,상황에 따라서는 일찍 못 보고 넘기다 놓치다 판단도 필요해진다.,generated_n1_auto_complete_20260601
見違える,状況によっては、早めに見違える判断も必要になる。,상황에 따라서는 일찍 몰라볼 정도로 달라지다 판단도 필요해진다.,generated_n1_auto_complete_20260601
規制,この問題を理解するには、規制という観点から考えることが重要だ。,이 문제를 이해하려면 규제이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
規定,この問題を理解するには、規定という観点から考えることが重要だ。,이 문제를 이해하려면 규정이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
規格,この問題を理解するには、規格という観点から考えることが重要だ。,이 문제를 이해하려면 규격이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
規模,この問題を理解するには、規模という観点から考えることが重要だ。,이 문제를 이해하려면 규모이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
規範,この問題を理解するには、規範という観点から考えることが重要だ。,이 문제를 이해하려면 규범이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
規約,この問題を理解するには、規約という観点から考えることが重要だ。,이 문제를 이해하려면 규약이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
視察,この問題を理解するには、視察という観点から考えることが重要だ。,이 문제를 이해하려면 시찰이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
視点,この問題を理解するには、視点という観点から考えることが重要だ。,이 문제를 이해하려면 시점 관점이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
視覚,この問題を理解するには、視覚という観点から考えることが重要だ。,이 문제를 이해하려면 시각이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
視野,この問題を理解するには、視野という観点から考えることが重要だ。,이 문제를 이해하려면 시야이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
観点,この問題を理解するには、観点という観点から考えることが重要だ。,이 문제를 이해하려면 관점이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
観衆,この問題を理解するには、観衆という観点から考えることが重要だ。,이 문제를 이해하려면 관중이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
