example_id,word,example_jp,example_ko
5143,提携,白米五俵（日本農民組合××部外三）行カレヌ、労農提携ニヨル勝利ヲ天下ニ示セ（大阪農民組合本部）岸野搾取魔ヲ徹底的ニヤッツケロ（日農××支部）五円八十銭市内運輸労働者四十一名弐銭切手四十枚一労働者鶏卵七個〃阿部からの手紙。,"白米五俵(일본농민조합××부외3)행 카레누, 노농제휴 니요르 승리 오천하 니시세(오사카농민조합본부) 기시노 착취마오 철저 적 니야츠케로(일농××지부) 5엔 80전 시내 운수 노동자 41명 弐銭 우표 40장 1 노동자 닭 계란 7개 〃아베로부터의 편지."
5144,来場,）来場の聴衆を一々誰何し、身体検査をもって威怖せしめるのだ。,") 방문 청중을 일일이 누구 하고, 신체검사로 위협하게 하는 것이다."
5145,結成,阿部、伴、健、荒川、その他小作人三人、組合員二人――これだけが、二日の間に三時間位しか寝らずに、「岸野小作争議団」結成のために馳けずり廻った。,"아베, 동반, 켄, 아라카와, 기타 소작인 3명, 조합원 2명――이것만이, 이틀 사이에 3시간 정도밖에 잠들지 않고, 「기시노 소작쟁 의단」결성을 위해서 흩어져 돌아갔다."
5146,耐える,――軍人と辛苦をともにして、如何な難事にも耐える精神を養うのだ、というのだ。,"――군인과 괴로움을 함께 하고, 어떠한 난사에도 견디는 정신을 기르는 것이다, 라는 것이다."
5147,解除,それが「受理」されると同時に、小作米の差押えが解除された。,그것이 '수리'됨과 동시에 소작미의 압류가 해제되었다.
5148,財源,――石狩、上川、空知の地味の優良なところは、道庁が「開拓資金」の財源の名によって、殆んど只のような価格で華族や大金持に何百町歩ずつ払下げてしまっていた。,"――이시카리, 카미카와, 공치의 수수함의 우량한 곳은, 도청이 「개척 자금」의 재원의 이름에 의해, 대부분 견과 같은 가격으로 화족이나 대금지에 수백 마을 걸음씩 내려 버리고 있었다."
5149,配る,「……あんなにしてやったのに、ビラば配るなんて恩知らずだッて、怒ってるワ。,「…
5150,願書,「この前のように、嘆願書をブッつける事はないだろうな。,“이전처럼 탄원서를 부팅할 일은 없을 것이다.
5225,損失,当今、本当の文学のわかる人のすくないおりから、君を失ったことは大きな文学的損失でもある。,"당 지금, 진짜 문학을 아는 사람의 굉장한 대로에서, 너를 잃은 것은 큰 문학적 손실이기도 하다."
5226,思い立つ,これより外に、その夫人が良人のいい土産でありその上彼女の可愛い小さな娘たちのいい友達を人手に渡そうなどと思い立つ理由を、わたしは思い究めることが出来ないのです。,"이것보다 밖에, 그 부인이 양인의 좋은 선물이며 게다가 그녀의 귀여운 작은 딸들의 좋은 친구를 사람에게 건네주려고 하는 이유를, 나는 생각해 볼 수 없는 것입니다."
5227,観点,今度津和野に建立された詩碑の文について相談をうけたので、少なくとも小学校の先生にも理解が出来、子供に説明のできるものをと思って、すぐれて、判り易く、戦争的な色彩のないものという観点から、先生の陣中詩集の中から「カフスボタン」を選んだ。,"이번 쓰와노에 건립된 시비의 문장에 대해 상담을 받았으므로, 적어도 초등학교의 선생님도 이해할 수 있어, 아이에게 설명을 할 수 있는 것을 생각해, 뛰어나고, 알기 쉽고, 전쟁적인 색채가 없는 것의 관점에서, 선생님의 진중시집 중에서 「커프스 버튼」을 선택했다."
5228,参上,僕はそのころ度々偏奇館へも参上したが、僕のために包みなおされたという品はついぞ見せてもらったこともないし、この話の真実性は僕にもほんとうは幾分うたがわしい。,"나는 그 당시 자주 편기관에도 참가했지만, 나를 위해 다시 싸웠다는 물건은 결국 보여준 적도 없고, 이 이야기의 진실성은 나에게도 정말 다소 귀찮다."
5229,発足,宗教は人間の理智の無力で頼むに足らぬことを知るところから発足するのである。,종교는 인간의 이치의 무력으로 부탁에 부족하다는 것을 아는 곳에서 발족하는 것이다.
5230,満喫,去年は偶然にも紅葉の美を満喫したから、ことしは花をぞんぶんに見たいものである。,"작년에는 우연히 단풍의 아름다움을 만끽했기 때문에, 올해는 꽃을 살짝 보고 싶은 것이다."
5268,かろうじて,銃を力にかろうじて立ち上がった。,총을 힘에 겨우 일어섰다.
5288,年鑑,『物理年鑑』に出した論文だけでも四つでその外に学位論文をも書いた。,'물리연감'에 내놓은 논문만으로도 네 가지로 그 밖에 학위논문도 썼다.
5289,磁気,ところが近代になって電子などというものが発見され、あらゆる電磁気や光熱の現象はこの不思議な物の作用に帰納されるようになった。,"그런데 근대가 되어 전자 등이라는 것이 발견되어, 모든 전자기기나 광열의 현상은 이 이상한 물건의 작용에 귀납되게 되었다."
5290,必修,その代り生徒に何かしら実用になる手工を必修させ、指物なり製本なり錠前なりとにかく物になるだけに仕込んでやりたいという考えである。,"대신 학생들에게 뭔가 실용이 되는 수공을 필수하게 하고, 손가락이 되어 제본이 되어 자물쇠가 되어 어쨌든 물건이 되는 만큼 넣어 하고 싶다는 생각이다."
5291,授ける,先ず一番の基礎的な事柄は教場でやらないで戸外で授ける方がいい。,우선 제일의 기초적인 일은 교장에서 하지 않고 밖에서 주는 것이 좋다.
5292,教材,大抵の場合に教師は必要な事項はよく理解もし、また教材として自由にこなすだけの力はある。,"대부분의 경우에 교사는 필요한 사항은 잘 이해하고, 또한 교재로서 자유롭게 해낼 만한 힘은 있다."
5293,無制限,そして一体天才の出現を無制限に望むのがいいか悪いかという根本問題に触れたところで、アインシュタインの独特な社会観をほのめかしている。,그리고 도대체 천재의 출현을 무제한으로 바라는 게 좋든 나쁜가 하는 근본 문제를 접한 곳에서 아인슈타인의 독특한 사회관을 은은히 하고 있다.
5294,冒頭,そのような聯想から私はふとエマーソンが「シェークスピア論」の冒頭に書いてある言葉を思いだした。,그런 연상에서 나는 문득 에머슨이 '셰익스피어론'의 시작 부분에 쓴 말을 생각했다.
5295,堅実な,しかし紙の材料をもっと精選し、もっとよくこなし、もういっそうよく洗濯して、純白な平滑な、光沢があって堅実な紙に仕上げる事は出来るはずである。,"그러나 종이의 재료를 더 정선하고, 더 잘 처리하고, 좀 더 잘 세탁하고, 순백한 매끄러운, 광택이 있어 견실한 종이로 완성하는 것은 할 수 있을 것이다."
5296,平方,そんな事はどうでもよいが、私の眼についたのは、この灰色の四十平方寸ばかりの面積の上に不規則に散在しているさまざまの斑点であった。,"그런 것은 아무래도 좋지만, 내 눈에 붙은 것은, 이 회색의 40평방 치수만의 면적 위에 불규칙하게 흩어져 있는 다양한 반점이었다."
5297,点線,それがただ一様な色紙ではなくて、よく見るとその上には色々の規則正しい模様や縞や点線が現われている。,"그것이 단지 균일한 색지가 아니고, 잘 보면 그 위에는 다양한 규칙적인 모양이나 줄무늬나 점선이 나타나고 있다."
5298,冷却,しかし噴火口から流れ出した熔岩は、重力という「鬼」の力で押されて山腹を下り、その余力のほんのわずかな剰余で冷却固結した岩塊を揉み砕き、つかみ潰して訳もなくこんなに積み上げたのである。,그러나 분화구에서 흘러나온 용암은 중력이라는 '귀신'의 힘으로 밀려 산배를 내려 그 여력의 약간의 잉여로 냉각고결된 암괴를 쏟아 부수고 잡아서 역시 이렇게 쌓아 올린 것이다.
5299,同等,それで乗客の感覚の上では、恰度かなりな不連続線の通過に遭遇したと同等な効果になるわけである。,그러므로 승객의 감각 위에서는 뾰도 상당한 불연속선의 통과에 조우한 것과 동등한 효과가 되는 것이다.
5300,専用,あとで聞くとこれは箱根土地株式会社の作った道路で専用道路だからとの事であった。,나중에 들으면 이것은 하코네 토지 주식회사가 만든 도로에서 전용 도로이기 때문이라는 것이었다.
